total_items,amoxicillin,azithromycin,cephalosporins,clarithromycin,clindamycin,co_amoxiclav,erythromycin,metronidazole,phenoxymethylpenicillin,tetracyclines,icb_name,month,population,f1_coamox_rate,f2_amox_coamox_ratio,f3_items_per_1000,f4_mom_change,f5_coamox_zscore
3303,2267,2,3,9,12,11,95,886,15,3,NHS FRIMLEY INTEGRATED CARE BOARD,2023-05-01,785000,0.333,188.9167,4.2076,7.0318,-0.4294
3253,2193,1,1,6,10,14,89,916,21,2,NHS FRIMLEY INTEGRATED CARE BOARD,2023-06-01,785000,0.4304,146.2,4.1439,-1.5138,0.0307
3301,2244,5,2,8,10,15,83,914,17,3,NHS FRIMLEY INTEGRATED CARE BOARD,2023-07-01,785000,0.4544,140.25,4.2051,1.4756,0.0678
3257,2248,3,2,4,17,9,94,846,29,5,NHS FRIMLEY INTEGRATED CARE BOARD,2023-08-01,785000,0.2763,224.8,4.149,-1.3329,-0.6325
3261,2224,3,2,7,12,20,84,876,32,1,NHS FRIMLEY INTEGRATED CARE BOARD,2023-09-01,785000,0.6133,105.9048,4.1541,0.1228,0.7236
3425,2295,6,0,10,17,15,87,946,46,3,NHS FRIMLEY INTEGRATED CARE BOARD,2023-10-01,785000,0.438,143.4375,4.3631,5.0291,0.0217
3314,2234,5,2,4,11,18,98,912,29,1,NHS FRIMLEY INTEGRATED CARE BOARD,2023-11-01,785000,0.5432,117.5789,4.2217,-3.2409,0.3921
3198,2176,0,0,8,10,14,95,859,32,4,NHS FRIMLEY INTEGRATED CARE BOARD,2023-12-01,785000,0.4378,145.0667,4.0739,-3.5003,-0.0402
3624,2415,1,3,8,10,11,100,1020,54,2,NHS FRIMLEY INTEGRATED CARE BOARD,2024-01-01,785000,0.3035,201.25,4.6166,13.3208,-0.4666
3363,2226,1,1,11,16,18,89,955,39,7,NHS FRIMLEY INTEGRATED CARE BOARD,2024-02-01,785000,0.5352,117.1579,4.2841,-7.202,0.6189
3423,2277,3,0,10,9,21,76,968,53,6,NHS FRIMLEY INTEGRATED CARE BOARD,2024-03-01,785000,0.6135,103.5,4.3605,1.7841,0.8944
3263,2156,0,1,8,15,28,81,928,40,6,NHS FRIMLEY INTEGRATED CARE BOARD,2024-04-01,785000,0.8581,74.3448,4.1567,-4.6743,1.3801
3308,2230,1,1,10,10,15,80,925,34,2,NHS FRIMLEY INTEGRATED CARE BOARD,2024-05-01,785000,0.4534,139.375,4.214,1.3791,0.0758
3101,2096,1,1,8,9,16,58,878,29,5,NHS FRIMLEY INTEGRATED CARE BOARD,2024-06-01,785000,0.516,123.2941,3.9503,-6.2576,0.2606
3283,2251,3,4,6,7,13,86,894,15,4,NHS FRIMLEY INTEGRATED CARE BOARD,2024-07-01,785000,0.396,160.7857,4.1822,5.8691,-0.2129
3032,2001,4,2,12,14,12,85,885,14,3,NHS FRIMLEY INTEGRATED CARE BOARD,2024-08-01,785000,0.3958,153.9231,3.8624,-7.6454,-0.2427
3141,2068,2,2,11,18,19,84,906,25,6,NHS FRIMLEY INTEGRATED CARE BOARD,2024-09-01,785000,0.6049,103.4,4.0013,3.595,0.5192
3492,2363,3,1,10,19,37,83,963,13,0,NHS FRIMLEY INTEGRATED CARE BOARD,2024-10-01,785000,1.0596,62.1842,4.4484,11.1748,2.4481
3106,2061,3,3,9,12,25,79,896,17,1,NHS FRIMLEY INTEGRATED CARE BOARD,2024-11-01,785000,0.8049,79.2692,3.9567,-11.0538,1.5792
3250,2222,1,3,10,13,25,82,871,13,10,NHS FRIMLEY INTEGRATED CARE BOARD,2024-12-01,785000,0.7692,85.4615,4.1401,4.6362,1.1
3218,2181,3,2,8,13,27,71,888,18,7,NHS FRIMLEY INTEGRATED CARE BOARD,2025-01-01,785000,0.839,77.8929,4.0994,-0.9846,1.5866
3064,2075,3,2,8,12,21,62,861,17,3,NHS FRIMLEY INTEGRATED CARE BOARD,2025-02-01,785000,0.6854,94.3182,3.9032,-4.7856,0.6237
3063,2048,2,0,8,12,25,84,856,24,4,NHS FRIMLEY INTEGRATED CARE BOARD,2025-03-01,785000,0.8162,78.7692,3.9019,-0.0326,1.1219
3082,2048,4,1,9,15,26,56,892,27,4,NHS FRIMLEY INTEGRATED CARE BOARD,2025-04-01,785000,0.8436,75.8519,3.9261,0.6203,1.5966
3192,2138,3,2,11,19,14,78,889,34,4,NHS FRIMLEY INTEGRATED CARE BOARD,2025-05-01,785000,0.4386,142.5333,4.0662,3.5691,-0.0323
3057,1996,1,1,6,17,12,88,901,30,5,NHS FRIMLEY INTEGRATED CARE BOARD,2025-06-01,785000,0.3925,153.5385,3.8943,-4.2293,-0.1556
3251,2137,7,2,5,10,17,83,947,40,3,NHS FRIMLEY INTEGRATED CARE BOARD,2025-07-01,785000,0.5229,118.7222,4.1414,6.3461,0.2415
2930,1886,4,1,11,14,18,76,893,24,3,NHS FRIMLEY INTEGRATED CARE BOARD,2025-08-01,785000,0.6143,99.2632,3.7325,-9.8739,0.5331
3206,2136,1,1,3,20,18,53,946,23,5,NHS FRIMLEY INTEGRATED CARE BOARD,2025-09-01,785000,0.5614,112.4211,4.0841,9.4198,0.4164
3266,2199,2,1,12,14,17,76,898,43,4,NHS FRIMLEY INTEGRATED CARE BOARD,2025-10-01,785000,0.5205,122.1667,4.1605,1.8715,0.4088
3115,2058,3,0,11,14,19,70,905,30,5,NHS FRIMLEY INTEGRATED CARE BOARD,2025-11-01,785000,0.61,102.9,3.9682,-4.6234,0.5785
3351,2274,1,1,12,17,29,84,897,32,4,NHS FRIMLEY INTEGRATED CARE BOARD,2025-12-01,785000,0.8654,75.8,4.2688,7.5762,1.2002
3371,2294,2,2,7,16,21,58,933,35,3,NHS FRIMLEY INTEGRATED CARE BOARD,2026-01-01,785000,0.623,104.2727,4.2943,0.5968,0.6637
2977,1996,2,1,6,19,14,60,844,30,5,NHS FRIMLEY INTEGRATED CARE BOARD,2026-02-01,785000,0.4703,133.0667,3.7924,-11.6879,0.1821
2142,1395,7,0,18,18,14,40,641,7,2,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2022-01-01,653700,0.6536,93.0,3.2767,0.0,0.8384
1828,1190,0,0,7,10,4,32,574,10,1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2022-02-01,653700,0.2188,238.0,2.7964,-14.6592,-0.8735
2168,1422,4,0,7,15,6,34,669,8,3,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2022-03-01,653700,0.2768,203.1429,3.3165,18.5996,-0.7516
2040,1331,1,0,9,11,9,30,640,9,0,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2022-04-01,653700,0.4412,133.1,3.1207,-5.9041,0.0115
1944,1330,0,0,10,9,3,27,558,7,0,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2022-05-01,653700,0.1543,332.5,2.9738,-4.7059,-1.2084
1898,1237,0,0,6,16,9,32,592,6,0,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2022-06-01,653700,0.4742,123.7,2.9035,-2.3663,0.3659
1910,1244,1,0,3,8,10,50,589,4,1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2022-07-01,653700,0.5236,113.0909,2.9218,0.6322,0.4087
1748,1193,1,0,12,10,9,45,457,19,2,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2022-08-01,653700,0.5149,119.3,2.674,-8.4817,0.5551
1745,1133,2,1,8,10,5,31,542,13,0,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2022-09-01,653700,0.2865,188.8333,2.6694,-0.1716,-0.6101
1802,1206,2,0,22,8,6,29,523,4,2,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2022-10-01,653700,0.333,172.2857,2.7566,3.2665,-0.4262
1829,1221,2,0,10,9,6,21,550,10,0,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2022-11-01,653700,0.328,174.4286,2.7979,1.4983,-0.4692
1794,1196,0,0,12,17,4,26,519,19,1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2022-12-01,653700,0.223,239.2,2.7444,-1.9136,-0.8678
1777,1150,0,0,10,6,9,42,546,10,4,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2023-01-01,653700,0.5065,115.0,2.7184,-0.9476,0.3558
1525,1006,0,0,6,13,6,36,440,16,2,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2023-02-01,653700,0.3934,143.7143,2.3329,-14.1812,-0.0166
1747,1221,2,1,8,9,10,25,450,20,1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2023-03-01,653700,0.5724,111.0,2.6725,14.5574,0.5246
1438,962,1,0,5,9,7,28,416,9,1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2023-04-01,653700,0.4868,120.25,2.1998,-17.6875,0.1137
1504,1036,0,0,11,8,6,32,404,6,1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2023-05-01,653700,0.3989,148.0,2.3007,4.5897,-0.1464
1602,1128,2,0,3,10,0,35,397,26,1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2023-06-01,653700,0.0,1128.0,2.4507,6.516,-1.5576
1574,1031,2,0,9,4,13,27,468,19,1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2023-07-01,653700,0.8259,73.6429,2.4078,-1.7478,1.551
1507,1044,0,0,7,10,10,28,383,22,3,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2023-08-01,653700,0.6636,94.9091,2.3053,-4.2567,0.6472
1689,1179,2,1,9,6,9,29,439,13,2,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2023-09-01,653700,0.5329,117.9,2.5838,12.077,0.4175
1588,1077,2,1,4,2,9,27,454,12,0,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2023-10-01,653700,0.5668,107.7,2.4292,-5.9799,0.5437
1734,1153,2,2,8,11,13,26,513,6,0,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2023-11-01,653700,0.7497,82.3571,2.6526,9.194,1.1725
1762,1193,2,0,13,5,19,29,492,7,2,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2023-12-01,653700,1.0783,59.65,2.6954,1.6148,2.5286
1849,1249,1,0,6,7,14,43,516,13,0,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2024-01-01,653700,0.7572,83.2667,2.8285,4.9376,1.6657
1787,1236,1,0,7,8,13,26,476,19,1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2024-02-01,653700,0.7275,88.2857,2.7337,-3.3532,1.5101
1674,1145,1,0,5,11,13,24,458,15,2,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2024-03-01,653700,0.7766,81.7857,2.5608,-6.3234,1.5826
1710,1148,1,0,8,7,12,44,479,10,1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2024-04-01,653700,0.7018,88.3077,2.6159,2.1505,0.8443
1711,1162,3,0,14,10,8,27,475,10,2,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2024-05-01,653700,0.4676,129.1111,2.6174,0.0585,0.1333
1622,1093,1,0,8,11,10,26,454,18,1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2024-06-01,653700,0.6165,99.3636,2.4813,-5.2016,0.6485
1641,1008,1,0,13,5,11,26,479,96,2,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2024-07-01,653700,0.6703,84.0,2.5103,1.1714,0.7223
1430,913,1,0,6,5,10,33,380,81,1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2024-08-01,653700,0.6993,83.0,2.1875,-12.858,0.8237
1367,874,0,0,11,6,6,32,380,58,0,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2024-09-01,653700,0.4389,124.8571,2.0912,-4.4056,-0.0203
1583,1006,0,0,10,8,8,21,447,82,1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2024-10-01,653700,0.5054,111.7778,2.4216,15.801,0.2313
1608,1033,1,0,19,12,5,19,425,91,3,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2024-11-01,653700,0.3109,172.1667,2.4598,1.5793,-0.4722
1512,1008,0,0,12,9,8,20,381,72,2,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2024-12-01,653700,0.5291,112.0,2.313,-5.9701,0.2974
1578,1006,0,0,8,15,3,25,449,72,0,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2025-01-01,653700,0.1901,251.5,2.414,4.3651,-0.9042
1496,929,1,0,15,11,13,19,441,67,0,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2025-02-01,653700,0.869,66.3571,2.2885,-5.1965,1.2788
1675,1064,2,1,17,11,4,27,465,84,0,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2025-03-01,653700,0.2388,212.8,2.5623,11.9652,-0.629
1470,975,0,0,9,7,4,24,392,58,1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2025-04-01,653700,0.2721,195.0,2.2487,-12.2388,-0.5072
1526,983,1,0,7,8,8,26,420,73,0,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2025-05-01,653700,0.5242,109.2222,2.3344,3.8095,0.2627
1511,989,1,0,8,12,7,26,382,85,1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2025-06-01,653700,0.4633,123.625,2.3115,-0.983,0.0937
1574,1035,0,0,11,5,5,30,411,76,1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2025-07-01,653700,0.3177,172.5,2.4078,4.1694,-0.5157
1450,939,0,0,24,7,4,14,372,88,2,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2025-08-01,653700,0.2759,187.8,2.2181,-7.878,-0.5643
1620,1052,1,0,17,11,3,27,411,96,2,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2025-09-01,653700,0.1852,263.0,2.4782,11.7241,-0.7749
1562,1034,1,1,11,11,6,22,391,82,3,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2025-10-01,653700,0.3841,147.7143,2.3895,-3.5802,-0.0175
1540,978,0,0,16,4,8,15,405,111,3,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2025-11-01,653700,0.5195,108.6667,2.3558,-1.4085,0.2504
1618,1060,0,0,9,11,11,25,395,106,1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2025-12-01,653700,0.6799,88.3333,2.4751,5.0649,0.6202
1573,1019,1,0,11,7,8,26,408,92,1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2026-01-01,653700,0.5086,113.2222,2.4063,-2.7812,0.2273
1421,924,1,0,14,0,5,20,361,95,1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2026-02-01,653700,0.3519,154.0,2.1738,-9.6631,-0.3173
13887,9329,1,9,56,60,58,222,3943,194,15,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2022-01-01,2833998,0.4177,158.1186,4.9001,0.0,-0.0724
13733,9064,5,14,40,49,70,234,4035,202,20,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2022-02-01,2833998,0.5097,127.662,4.8458,-1.109,0.2733
15874,10565,2,10,35,56,75,266,4648,182,35,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2022-03-01,2833998,0.4725,139.0132,5.6013,15.5902,0.0963
13255,8750,1,11,52,62,65,228,3850,210,26,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2022-04-01,2833998,0.4904,132.5758,4.6771,-16.4987,0.2636
14264,9464,1,14,58,53,60,249,4130,206,29,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2022-05-01,2833998,0.4206,155.1475,5.0332,7.6122,-0.0318
13499,8987,0,9,53,41,45,192,3943,204,25,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2022-06-01,2833998,0.3334,195.3696,4.7632,-5.3632,-0.2915
13142,8725,2,18,45,45,52,218,3822,193,22,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2022-07-01,2833998,0.3957,164.6226,4.6373,-2.6446,-0.1704
13181,8739,0,13,35,57,58,188,3876,194,21,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2022-08-01,2833998,0.44,148.1186,4.651,0.2968,0.1767
13909,9217,1,15,37,41,65,200,4169,152,12,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2022-09-01,2833998,0.4673,139.6515,4.9079,5.5231,0.1089
13906,9183,1,14,32,46,100,199,4100,216,15,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2022-10-01,2833998,0.7191,90.9208,4.9068,-0.0216,1.028
14371,9472,2,10,51,52,84,201,4245,238,16,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2022-11-01,2833998,0.5845,111.4353,5.0709,3.3439,0.8578
13967,9111,0,16,46,41,89,248,4142,261,13,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2022-12-01,2833998,0.6372,101.2333,4.9284,-2.8112,0.7031
13876,9063,2,14,41,42,68,162,4208,254,22,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2023-01-01,2833998,0.4901,131.3478,4.8963,-0.6515,0.2876
12994,8548,2,19,33,45,61,187,3840,239,20,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2023-02-01,2833998,0.4694,137.871,4.585,-6.3563,0.2884
14973,9981,4,18,40,48,73,207,4335,236,31,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2023-03-01,2833998,0.4875,134.8784,5.2833,15.2301,0.1923
11988,8015,4,8,37,30,47,172,3405,253,17,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2023-04-01,2833998,0.3921,166.9792,4.2301,-19.9359,-0.2346
13487,8945,4,11,45,45,63,202,3899,246,27,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2023-05-01,2833998,0.4671,139.7656,4.759,12.5042,0.1466
13456,8927,4,17,38,57,54,187,3910,239,23,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2023-06-01,2833998,0.4013,162.3091,4.7481,-0.2299,-0.0767
13467,9002,3,11,30,58,54,182,3878,226,23,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2023-07-01,2833998,0.401,163.6727,4.7519,0.0817,-0.1455
13069,8659,2,18,55,44,54,151,3835,237,14,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2023-08-01,2833998,0.4132,157.4364,4.6115,-2.9554,-0.1802
13194,8889,4,11,38,41,50,206,3701,235,19,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2023-09-01,2833998,0.379,174.2941,4.6556,0.9565,-0.1685
13631,9041,0,14,42,45,53,189,3985,230,32,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2023-10-01,2833998,0.3888,167.4259,4.8098,3.3121,-0.1777
13762,9175,2,14,44,51,45,185,3946,270,30,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2023-11-01,2833998,0.327,199.4565,4.856,0.961,-0.4249
13149,8676,3,11,41,44,56,188,3872,235,23,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2023-12-01,2833998,0.4259,152.2105,4.6397,-4.4543,-0.088
14072,9302,2,15,61,47,48,198,4136,236,27,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2024-01-01,2833998,0.3411,189.8367,4.9654,7.0195,-0.2899
13120,8649,7,8,48,56,60,179,3841,239,33,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2024-02-01,2833998,0.4573,141.7869,4.6295,-6.7652,0.2578
13340,8789,4,10,55,58,68,176,3936,223,21,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2024-03-01,2833998,0.5097,127.3768,4.7071,1.6768,0.4564
12786,8387,3,9,44,58,63,176,3771,252,23,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2024-04-01,2833998,0.4927,131.0469,4.5116,-4.1529,0.1275
12868,8612,4,11,29,54,48,169,3780,141,20,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2024-05-01,2833998,0.373,175.7551,4.5406,0.6413,-0.2496
12286,8209,4,11,31,37,43,133,3618,177,23,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2024-06-01,2833998,0.35,186.5682,4.3352,-4.5228,-0.3801
13211,8734,3,12,37,57,64,157,3912,223,12,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2024-07-01,2833998,0.4844,134.3692,4.6616,7.5289,0.0885
12257,8164,5,15,31,47,57,155,3581,182,20,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2024-08-01,2833998,0.465,140.7586,4.325,-7.2213,0.0004
12706,8500,5,8,49,37,46,189,3663,193,16,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2024-09-01,2833998,0.362,180.8511,4.4834,3.6632,-0.2702
13574,9028,2,17,44,46,69,135,3945,277,11,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2024-10-01,2833998,0.5083,128.9714,4.7897,6.8314,0.2429
12412,8236,0,11,35,43,52,157,3604,263,11,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2024-11-01,2833998,0.4189,155.3962,4.3797,-8.5605,-0.0237
12709,8458,2,9,43,53,35,149,3672,273,15,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2024-12-01,2833998,0.2754,234.9444,4.4845,2.3928,-0.5506
13416,8945,5,16,37,48,44,148,3867,280,26,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2025-01-01,2833998,0.328,198.7778,4.7339,5.563,-0.3749
12250,8069,6,11,43,46,46,158,3621,235,15,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2025-02-01,2833998,0.3755,171.6809,4.3225,-8.6911,-0.4821
12607,8446,4,11,58,67,43,135,3568,253,22,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2025-03-01,2833998,0.3411,191.9545,4.4485,2.9143,-0.3188
11976,8124,5,13,51,34,52,140,3311,231,15,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2025-04-01,2833998,0.4342,153.283,4.2258,-5.0052,0.0896
12658,8463,5,6,31,45,46,173,3670,202,17,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2025-05-01,2833998,0.3634,180.0638,4.4665,5.6947,-0.2915
12506,8331,4,12,50,51,62,158,3559,265,14,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2025-06-01,2833998,0.4958,132.2381,4.4128,-1.2008,0.2081
12875,8637,4,10,45,44,60,146,3645,264,20,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2025-07-01,2833998,0.466,141.5902,4.5431,2.9506,0.0316
11650,7668,8,3,37,56,43,167,3387,268,13,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2025-08-01,2833998,0.3691,174.2727,4.1108,-9.5146,-0.2621
14646,9772,15,10,51,60,60,202,4200,258,18,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2025-09-01,2833998,0.4097,160.1967,5.168,25.7167,-0.064
13765,9248,8,22,55,74,48,134,3784,366,26,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2025-10-01,2833998,0.3487,188.7347,4.8571,-6.0153,-0.1281
12855,8583,11,8,41,51,63,145,3620,323,10,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2025-11-01,2833998,0.4901,134.1094,4.536,-6.611,0.1438
13411,9011,7,7,55,59,58,148,3666,376,24,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2025-12-01,2833998,0.4325,152.7288,4.7322,4.3252,-0.1534
14066,9290,10,14,40,62,73,126,4035,398,18,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2026-01-01,2833998,0.519,125.5405,4.9633,4.8841,0.267
13110,8714,15,7,59,46,98,145,3661,349,16,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,2026-02-01,2833998,0.7475,88.0202,4.626,-6.7965,1.3515
8171,5400,10,6,27,103,68,210,2237,91,19,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2022-01-01,1926750,0.8322,78.2609,4.2408,0.0,1.5281
7589,4960,13,6,30,79,53,202,2127,96,23,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2022-02-01,1926750,0.6984,91.8519,3.9388,-7.1228,1.0172
8469,5638,12,9,34,93,62,217,2318,69,17,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2022-03-01,1926750,0.7321,89.4921,4.3955,11.5957,1.2211
7581,4979,9,14,27,84,59,180,2117,100,12,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2022-04-01,1926750,0.7783,82.9833,3.9346,-10.4853,1.7388
7678,5043,6,7,34,113,54,186,2143,71,21,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2022-05-01,1926750,0.7033,91.6909,3.9849,1.2795,1.2172
7468,4837,9,16,24,84,56,189,2135,104,14,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2022-06-01,1926750,0.7499,84.8596,3.876,-2.7351,1.6533
7333,4749,9,7,28,88,50,211,2104,71,16,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2022-07-01,1926750,0.6818,93.1176,3.8059,-1.8077,1.125
6852,4505,8,6,28,68,47,183,1918,62,27,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2022-08-01,1926750,0.6859,93.8542,3.5562,-6.5594,1.4191
7386,4802,5,3,32,74,88,197,2080,88,17,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2022-09-01,1926750,1.1914,53.9551,3.8334,7.7933,2.9885
7715,4965,6,5,22,78,86,184,2311,44,14,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2022-10-01,1926750,1.1147,57.069,4.0042,4.4544,2.5179
7788,5049,9,7,36,65,65,203,2234,102,18,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2022-11-01,1926750,0.8346,76.5,4.042,0.9462,2.1517
7879,4968,11,4,45,75,100,227,2365,65,19,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2022-12-01,1926750,1.2692,49.1881,4.0893,1.1685,3.1001
7761,4939,13,9,28,78,107,176,2309,87,15,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2023-01-01,1926750,1.3787,45.7315,4.028,-1.4977,3.9825
6964,4440,11,7,24,56,72,183,2072,70,29,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2023-02-01,1926750,1.0339,60.8219,3.6144,-10.2693,2.554
7980,5226,13,15,30,77,80,179,2263,71,26,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2023-03-01,1926750,1.0025,64.5185,4.1417,14.5893,2.2079
6434,4191,11,9,31,72,61,141,1832,69,17,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2023-04-01,1926750,0.9481,67.5968,3.3393,-19.3734,1.8104
7464,4904,16,12,34,85,53,202,2055,82,21,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2023-05-01,1926750,0.7101,90.8148,3.8739,16.0087,1.1905
6938,4542,22,7,32,82,73,140,1964,63,13,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2023-06-01,1926750,1.0522,61.3784,3.6009,-7.0472,2.3253
6924,4578,20,9,26,81,48,177,1913,48,24,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2023-07-01,1926750,0.6932,93.4286,3.5936,-0.2018,1.0212
