total_items,amoxicillin,azithromycin,cephalosporins,clarithromycin,clindamycin,co_amoxiclav,erythromycin,metronidazole,phenoxymethylpenicillin,tetracyclines,icb_name,month,population,f1_coamox_rate,f2_amox_coamox_ratio,f3_items_per_1000,f4_mom_change,f5_coamox_zscore,anomaly_score,anomaly_flag,is_anomaly,guideline_coamox_flag,guideline_ratio_flag,guideline_volume_flag,any_guideline_flag,shap_f1_coamox_rate,shap_f2_amox_coamox_ratio,shap_f3_items_per_1000,shap_f4_mom_change,shap_f5_coamox_zscore
5489,3821,9,1,18,30,22,127,1435,19,7,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2024-02-01,1685800,0.4008,166.1304,3.256,-3.3967,-0.004,0.17091673995374485,1,0,0,0,0,0,0.33390824677388814,0.19889343932002024,0.45081685442849867,0.3848077221901051,0.30293912022661645
5533,3832,8,6,17,32,29,127,1465,13,4,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2024-03-01,1685800,0.5241,127.7333,3.2821,0.8016,0.5172,0.16367122855498017,1,0,0,0,0,0,0.17938356903249478,0.32559675028349006,0.43354444941362114,0.48521475699325683,-0.025257013421577327
5635,3919,6,2,17,29,27,155,1460,13,7,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2024-04-01,1685800,0.4791,139.9643,3.3426,1.8435,0.0809,0.17685456731115518,1,0,0,0,0,0,0.272363149396908,0.344951063995549,0.43856394410227423,0.5125150672448433,0.3304229879865798
5326,3725,6,7,18,33,24,126,1366,17,4,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2024-05-01,1685800,0.4506,149.0,3.1593,-5.4836,0.0645,0.16172505675249849,1,0,0,0,0,0,0.15541587170021764,0.2332587343315447,0.4162796552817311,0.28802918669073835,0.2330520330943802
5117,3506,4,1,27,21,25,119,1396,16,2,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2024-06-01,1685800,0.4886,134.8462,3.0354,-3.9241,0.1549,0.1709125646524723,1,0,0,0,0,0,0.26961365087687905,0.3758778038162267,0.42281709971450904,0.32067299956191314,0.2822251175963833
5328,3707,7,3,27,24,21,114,1388,33,4,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2024-07-01,1685800,0.3941,168.5,3.1605,4.1235,-0.2194,0.17039649649402921,1,0,0,0,0,0,0.3737366536299301,0.27683923678765787,0.4275750792229977,0.28129556969192326,0.29215648327268284
4973,3393,2,4,20,33,22,121,1325,40,13,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2024-08-01,1685800,0.4424,147.5217,2.9499,-6.6629,-0.079,0.16343590247925022,1,0,0,0,0,0,0.20920089278606085,0.29510785627007696,0.35806556915581755,0.1892659593328169,0.3380632296485208
4952,3460,7,0,22,28,31,106,1264,26,8,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2024-09-01,1685800,0.626,108.125,2.9375,-0.4223,0.5878,0.1538620297051973,1,0,0,0,0,0,-0.06630885778430062,0.2687666706511214,0.3608611989109505,0.4883747492654381,-0.014799680728215782
5410,3736,11,2,26,26,33,111,1428,31,6,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2024-10-01,1685800,0.61,109.8824,3.2092,9.2488,0.6497,0.13250032613815793,1,0,0,0,0,0,-0.03687256236674833,0.30810043610822707,0.4032400614372125,-0.30756980019586755,-0.08810961441407657
5201,3628,4,1,22,25,30,114,1332,40,5,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2024-11-01,1685800,0.5768,117.0323,3.0852,-3.8632,0.632,0.15615503484656962,1,0,0,0,0,0,0.054612404955003795,0.35060391435494725,0.4170049987173003,0.3543016600837135,-0.055892534209002705
5204,3538,9,4,21,37,27,115,1409,41,3,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2024-12-01,1685800,0.5188,126.3571,3.087,0.0577,0.263,0.1731441818901483,1,0,0,0,0,0,0.221940244271155,0.3813526332052783,0.40976169319330935,0.492301703141344,0.2509224434522516
5427,3718,11,2,16,31,28,127,1451,37,6,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2025-01-01,1685800,0.5159,128.2069,3.2192,4.2852,0.3464,0.1640694026434691,1,0,0,0,0,0,0.21371329397466118,0.33634978563086604,0.41069120828917643,0.3012533433473818,0.15134093218853373
4793,3293,17,2,13,25,23,115,1275,25,5,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2025-02-01,1685800,0.4799,137.2083,2.8432,-11.6823,-0.1096,0.13937461497354292,1,0,0,0,0,0,0.17897689387722754,0.30919120240524345,0.29120214885070633,-0.5432474963154723,0.2824103079618066
4954,3374,9,3,15,31,22,111,1353,28,8,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2025-03-01,1685800,0.4441,146.6957,2.9387,3.3591,-0.0064,0.17052635031133806,1,0,0,0,0,0,0.28219200627597363,0.31728986756948613,0.33542176614072955,0.3402214115316029,0.38140822202445
4941,3431,7,3,15,35,33,131,1255,28,3,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2025-04-01,1685800,0.6679,100.9118,2.931,-0.2624,0.9499,0.13658319656446327,1,0,0,0,0,0,-0.13973275741770272,0.19705137331700018,0.3329859836613161,0.4740353640800413,-0.44362855239791016
5021,3445,6,6,14,23,20,101,1363,35,8,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2025-05-01,1685800,0.3983,164.0476,2.9784,1.6191,-0.1712,0.17320315090520788,1,0,0,0,0,0,0.3501942095228073,0.22614357699591564,0.35409452901090865,0.4688897701785655,0.35921125820125316
5001,3416,6,1,24,24,23,102,1346,52,7,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2025-06-01,1685800,0.4599,142.3333,2.9665,-0.3983,0.0817,0.17561709195843928,1,0,0,0,0,0,0.3015491066202738,0.36452869192661064,0.37014914789682196,0.50275356757139,0.3121441290664392
5126,3533,8,3,16,31,24,94,1369,41,7,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2025-07-01,1685800,0.4682,141.32,3.0407,2.4995,0.0397,0.1733972098441841,1,0,0,0,0,0,0.27289548273354336,0.33263429904007447,0.43356957956577014,0.4188048803913347,0.30805119837926204
4746,3250,2,1,12,31,24,94,1305,22,5,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2025-08-01,1685800,0.5057,130.0,2.8153,-7.4132,0.1809,0.15864059645542417,1,0,0,0,0,0,0.2107720960836587,0.39985098873000724,0.2438532374921495,0.09581660564288176,0.26164475514518576
5118,3487,5,2,16,35,16,96,1414,40,7,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2025-09-01,1685800,0.3126,205.1176,3.0359,7.8382,-0.3715,0.157620571649271,1,0,0,0,0,0,0.34323953738451013,0.17427912384777722,0.3699450460946886,-0.09545540951389188,0.3823904505378175
5377,3705,6,2,15,27,22,115,1451,30,4,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2025-10-01,1685800,0.4092,161.087,3.1896,5.0606,0.061,0.15807326754143308,1,0,0,0,0,0,0.2633654922933226,0.15548381629633765,0.398131251860847,0.20310425784326575,0.17096227003012615
4876,3332,7,6,11,24,24,103,1335,31,3,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2025-11-01,1685800,0.4922,133.28,2.8924,-9.3175,0.1514,0.1539813384799632,1,0,0,0,0,0,0.23936004527840216,0.3650017455511665,0.3315859698792204,-0.17215330448804958,0.27744488270061163
5047,3487,5,1,16,23,25,114,1333,39,4,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2025-12-01,1685800,0.4953,134.1154,2.9938,3.507,0.0429,0.1682731973037691,1,0,0,0,0,0,0.20200134141723486,0.34878624256277907,0.4172572876918134,0.31734858169183144,0.28582521417669143
5190,3544,2,3,13,26,20,105,1418,53,6,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2026-01-01,1685800,0.3854,168.7619,3.0787,2.8334,-0.2427,0.1708091544890219,1,0,0,0,0,0,0.35746937582005,0.23818648533118925,0.37866366288686193,0.38154147596474536,0.3114153925732137
4771,3305,4,3,17,23,13,79,1285,36,6,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2026-02-01,1685800,0.2725,236.0714,2.8301,-8.0732,-0.6523,0.15992916127947032,1,0,0,0,0,0,0.37631613969089595,0.009768696405724713,0.3050306338776738,0.10242649387402056,0.46595416494626174
5899,4117,7,1,7,20,13,129,1561,36,8,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2022-01-01,1476900,0.2204,294.0714,3.9942,0.0,-0.8342,0.150085665509207,1,0,0,0,0,0,0.1165278291348549,-0.3041109036643663,0.2775868204570948,0.5302570099945386,0.2797531042299842
5890,3996,8,4,21,34,17,142,1604,55,9,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2022-02-01,1476900,0.2886,222.0,3.9881,-0.1526,-0.5983,0.17096519982074376,1,0,0,0,0,0,0.2937169300499911,0.09294435376801477,0.3381384175350611,0.4864338227254639,0.46197403793958847
6654,4479,10,1,19,35,22,177,1832,70,9,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2022-03-01,1476900,0.3306,194.7391,4.5054,12.9711,-0.5185,0.1258901029298971,1,0,0,0,0,0,0.35331838449092257,0.18676087465363087,-0.05226496751106126,-0.8661648175062271,0.4302145839659718
5267,3629,9,0,11,29,21,127,1374,61,6,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2022-04-01,1476900,0.3987,164.9545,3.5663,-20.8446,-0.2063,0.07962689932906175,1,0,0,0,0,0,0.24598805338707014,0.18127643794014492,0.3838288263435899,-2.566641006296701,0.309854235716872
5760,3932,6,1,10,52,15,122,1563,53,6,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2022-05-01,1476900,0.2604,245.75,3.9001,9.3602,-0.7396,0.14414581603408716,1,0,0,0,0,0,0.2957351925921837,-0.013805123772279743,0.33325630263872574,-0.26504737242155646,0.3371084359176272
5438,3781,4,2,17,38,14,124,1400,55,3,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2022-06-01,1476900,0.2574,252.0667,3.682,-5.5903,-0.6464,0.16265139860553912,1,0,0,0,0,0,0.28854466291873965,-0.08453653773050214,0.427786606871876,0.30988726004663675,0.41879265557061307
5006,3432,4,0,14,31,20,99,1346,55,5,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2022-07-01,1476900,0.3995,163.4286,3.3895,-7.9441,-0.1532,0.16509779744594205,1,0,0,0,0,0,0.36680092201146625,0.23136348495818954,0.4576309363231897,0.019261007525259513,0.37675722975635967
5297,3654,4,2,8,40,23,130,1375,53,8,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2022-08-01,1476900,0.4342,152.25,3.5866,5.813,0.1474,0.15935644702383256,1,0,0,0,0,0,0.2646126415293898,0.19479989683377477,0.42713082009846615,0.1964019197217554,0.1553941755189893
5263,3546,11,5,12,30,18,133,1452,50,6,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2022-09-01,1476900,0.342,186.6316,3.5635,-0.6419,-0.3894,0.18003270974509528,1,0,0,0,0,0,0.3393183932563228,0.27060694631510396,0.45610009304070676,0.502772867361321,0.45321146309434446
4994,3426,2,3,6,32,12,122,1341,44,6,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2022-10-01,1476900,0.2403,263.5385,3.3814,-5.1112,-0.7753,0.1630115828627004,1,0,0,0,0,0,0.26642382464339714,-0.03188169489364696,0.46599863642806927,0.3314957557906119,0.34185060881263885
5363,3597,6,2,10,25,25,126,1517,51,4,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2022-11-01,1476900,0.4662,138.3462,3.6313,7.3889,0.2458,0.1626657136640644,1,0,0,0,0,0,0.2712048935264402,0.29946987102203354,0.4459816338609311,0.05569139129800545,0.2886596876122232
5797,3876,7,5,19,44,18,149,1611,58,10,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2022-12-01,1476900,0.3105,204.0,3.9251,8.0925,-0.536,0.16330068410455373,1,0,0,0,0,0,0.40500516789140206,0.20499958849339442,0.3689505603306209,-0.10155812816313943,0.5072642598259818
5707,3816,2,4,11,42,17,137,1618,50,10,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2023-01-01,1476900,0.2979,212.0,3.8642,-1.5525,-0.5116,0.17691824247397925,1,0,0,0,0,0,0.3856495279043541,0.13513019874066617,0.38452112179821485,0.4925889351650286,0.503384600198031
5202,3433,7,3,6,34,15,112,1521,65,6,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2023-02-01,1476900,0.2884,214.5625,3.5222,-8.8488,-0.438,0.1616146789008161,1,0,0,0,0,0,0.33990044565388666,0.15148247025061326,0.38422422329155614,-0.04315286555684567,0.48948296929376534
6193,4027,4,0,16,42,24,141,1879,53,7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2023-03-01,1476900,0.3875,161.08,4.1932,19.0504,-0.1991,0.08294525895630317,1,0,0,0,0,0,0.31076006877281076,0.2639769130413493,0.19958669880225896,-2.3928241356848647,0.27531558916088344
4975,3222,2,0,15,36,16,137,1481,59,7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2023-04-01,1476900,0.3216,189.5294,3.3685,-19.6674,-0.4939,0.09793629381635094,1,0,0,0,0,0,0.33982884292082505,0.21627306162294302,0.4043601057420882,-2.220709183894022,0.38922737471424895
5438,3609,9,1,11,40,13,132,1561,56,6,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2023-05-01,1476900,0.2391,257.7857,3.682,9.3065,-0.8328,0.14097577623243113,1,0,0,0,0,0,0.23125242518648273,-0.05039515844961097,0.45328319797074346,-0.2899601803850193,0.23075697936410858
5142,3431,5,2,12,36,21,122,1468,40,5,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2023-06-01,1476900,0.4084,155.9545,3.4816,-5.4432,-0.0505,0.1734921034481418,1,0,0,0,0,0,0.33641495500792606,0.26809473157941777,0.4866725729061455,0.2994523927585118,0.3789515036790254
5302,3545,2,3,15,35,10,126,1509,54,3,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2023-07-01,1476900,0.1886,322.2727,3.59,3.1116,-0.9935,0.12912475984550392,1,0,0,0,0,0,-0.004999534939741667,-0.5586158353126349,0.409133565262026,0.35636610276371394,-0.03941192799090917
5210,3474,4,1,10,34,16,117,1503,45,6,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2023-08-01,1476900,0.3071,204.3529,3.5277,-1.7352,-0.5307,0.18105615952604642,1,0,0,0,0,0,0.42582591353086446,0.2057805320372011,0.41476844995659373,0.48607273317401245,0.529453444626785
5251,3585,2,1,12,35,13,97,1472,29,5,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2023-09-01,1476900,0.2476,256.0714,3.5554,0.7869,-0.6687,0.1682027721172108,1,0,0,0,0,0,0.258289847758867,-0.04708160753968704,0.4387325272960729,0.5096778860815265,0.40894131710358506
5553,3737,4,3,5,31,15,122,1583,49,4,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2023-10-01,1476900,0.2701,233.5625,3.7599,5.7513,-0.6587,0.1616264720860729,1,0,0,0,0,0,0.28243887131069645,0.014994527028683527,0.43660327478974204,0.20383160101405046,0.38450678576902314
5528,3767,2,2,3,34,22,105,1542,42,9,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2023-11-01,1476900,0.398,163.7826,3.743,-0.4502,-0.1566,0.17926359857870205,1,0,0,0,0,0,0.35771806857558736,0.26414611393616944,0.5127326312998357,0.48905060225600555,0.3684551668391336
5263,3571,4,1,12,31,10,127,1453,48,6,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2023-12-01,1476900,0.19,324.6364,3.5635,-4.7938,-1.0341,0.12343656564133537,1,0,0,0,0,0,-0.06373396578349179,-0.5535335828931875,0.41006856120268753,0.3189802274530037,-0.14326668864197314
5886,3998,4,4,11,38,15,134,1614,54,14,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2024-01-01,1476900,0.2548,249.875,3.9854,11.8374,-0.6955,0.12526569297997397,1,0,0,0,0,0,0.21354155019079918,-0.07829363728617222,0.28698438233145374,-0.756910165461,0.3652853681315435
5690,3834,2,2,10,28,17,142,1598,44,13,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2024-02-01,1476900,0.2988,213.0,3.8527,-3.3299,-0.4767,0.17689074730358428,1,0,0,0,0,0,0.412663202317565,0.13389279467437346,0.40936178579772053,0.43739630263648116,0.5068988008782415
5408,3605,4,1,8,28,21,106,1570,54,11,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2024-03-01,1476900,0.3883,163.8636,3.6617,-4.9561,-0.0558,0.1713576967277341,1,0,0,0,0,0,0.31431916933330084,0.24711457660617991,0.46871060008832804,0.3159728281052459,0.34201944053103156
5469,3735,3,3,13,33,23,125,1455,70,9,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2024-04-01,1476900,0.4206,155.625,3.703,1.128,-0.1197,0.17912400519318045,1,0,0,0,0,0,0.35075791781341825,0.26876881240430534,0.5006539421106073,0.4692252230612921,0.3972750283170012
5556,3715,3,3,14,38,30,128,1560,61,4,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2024-05-01,1476900,0.54,119.8387,3.7619,1.5908,0.4264,0.1641507705811755,1,0,0,0,0,0,0.14387548967954572,0.3030692912873001,0.4215542380375254,0.497285605998601,0.05060369652538514
4855,3292,4,1,9,33,25,119,1330,38,4,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2024-06-01,1476900,0.5149,126.6154,3.2873,-12.617,0.2564,0.1386437813640058,1,0,0,0,0,0,0.19873306523864206,0.3767219753220252,0.4551699258153818,-0.756528424730952,0.21876276772926115
5577,3796,2,2,12,23,27,105,1552,54,4,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2024-07-01,1476900,0.4841,135.5714,3.7762,14.8713,0.0875,0.11529323460968788,1,0,0,0,0,0,0.162983146112017,0.3554750188898431,0.44768388658521047,-1.5506897215944904,0.2797451590843254
5142,3424,5,0,13,28,17,121,1467,62,5,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2024-08-01,1476900,0.3306,190.2222,3.4816,-7.7999,-0.4718,0.1734619591687503,1,0,0,0,0,0,0.405702736585503,0.2729323471399878,0.4936381928769959,0.0727005275940727,0.5234589074540754
5602,3744,4,1,13,29,23,128,1594,60,6,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2024-09-01,1476900,0.4106,156.0,3.7931,8.9459,-0.1123,0.16336297108772335,1,0,0,0,0,0,0.35655774161090426,0.2966825959489593,0.5195633413372461,-0.18188115778810618,0.39606128723710404
5909,3981,6,2,23,36,20,113,1634,87,7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2024-10-01,1476900,0.3385,189.5714,4.0009,5.4802,-0.4363,0.17022281329059652,1,0,0,0,0,0,0.34279195332622703,0.27442073039537396,0.3170105867374231,0.23578140813605283,0.4750065619224692
5266,3536,4,2,16,31,20,102,1482,66,7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2024-11-01,1476900,0.3798,168.381,3.5656,-10.8817,-0.1861,0.14738337386429778,1,0,0,0,0,0,0.3852078844702592,0.22335483286818203,0.42267622527312676,-0.5721439587541511,0.34374241545465667
5659,3815,2,3,30,36,35,114,1543,72,9,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2024-12-01,1476900,0.6185,105.9722,3.8317,7.463,0.5963,0.1437968135282937,1,0,0,0,0,0,-0.07235711590145073,0.26561441750793613,0.40566254829737375,0.049738729720871684,0.02618228550985195
5600,3787,2,0,18,32,25,106,1529,89,12,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2025-01-01,1476900,0.4464,145.6538,3.7917,-1.0426,0.0796,0.17528129733455589,1,0,0,0,0,0,0.26783894493672206,0.30166213608856923,0.4519435914559077,0.5219648942504578,0.2948002506335641
5240,3471,4,2,18,39,24,92,1509,75,6,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2025-02-01,1476900,0.458,138.84,3.548,-6.4286,-0.1877,0.16274894117257566,1,0,0,0,0,0,0.17510287853188541,0.31410448094612475,0.39186976240042465,0.1565259101875084,0.32650268834440294
5492,3586,1,2,21,36,36,94,1604,101,11,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2025-03-01,1476900,0.6555,96.9189,3.7186,4.8092,0.6346,0.14383910478199358,1,0,0,0,0,0,-0.14768067538772253,0.1501556840527858,0.46689532354313745,0.22644269456760363,-0.019469318841860116
5048,3372,1,2,20,28,23,91,1423,82,6,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2025-04-01,1476900,0.4556,140.5,3.418,-8.0845,0.1683,0.1596790629109064,1,0,0,0,0,0,0.20339542489081372,0.34574586972391164,0.45745922606945594,-0.024968437806268267,0.26862142051401394
5319,3630,3,5,28,39,19,95,1419,73,8,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2025-05-01,1476900,0.3572,181.5,3.6015,5.3685,-0.3128,0.1685036690825949,1,0,0,0,0,0,0.3051807128445941,0.2056859487781119,0.45891941046211265,0.21451745393704902,0.39561927420376297
5053,3346,5,2,28,33,17,85,1447,77,13,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2025-06-01,1476900,0.3364,185.8889,3.4214,-5.0009,-0.3532,0.17791269984325325,1,0,0,0,0,0,0.3905584473983138,0.27243117244879156,0.508668219904336,0.33463521852190914,0.4334253654799396
5356,3612,2,1,29,33,16,74,1509,71,9,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2025-07-01,1476900,0.2987,212.4706,3.6265,5.9964,-0.5858,0.16970985232516794,1,0,0,0,0,0,0.38083655074385897,0.13499862992507214,0.4572321188998642,0.19299478402195588,0.4594979438710478
4673,3135,1,0,23,45,20,79,1303,61,6,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2025-08-01,1476900,0.428,149.2857,3.1641,-12.7521,-0.071,0.14414298403802145,1,0,0,0,0,0,0.3232305280912525,0.29387185714519365,0.4463141226896889,-0.7107050444987607,0.3344352559530352
5121,3470,3,1,24,43,17,86,1404,71,2,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2025-09-01,1476900,0.332,192.7778,3.4674,9.587,-0.3101,0.15392533476376158,1,0,0,0,0,0,0.3729251995200109,0.11921959890556699,0.5129483241451692,-0.33479748000312487,0.3689038664175729
5653,3779,2,1,38,39,20,96,1569,101,8,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2025-10-01,1476900,0.3538,179.9524,3.8276,10.3886,-0.1122,0.14692586378571582,1,0,0,0,0,0,0.25713471172321484,0.1602463221707133,0.46666148268553453,-0.35576391504276667,0.25816944552922183
5370,3592,2,1,33,40,19,94,1483,99,7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2025-11-01,1476900,0.3538,179.6,3.636,-5.0062,-0.3504,0.17371783422755321,1,0,0,0,0,0,0.3147650676796423,0.2572447452992589,0.4659765005696279,0.3264713037623033,0.41376878996659266
5464,3667,4,2,28,51,28,79,1498,101,6,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2025-12-01,1476900,0.5124,126.4483,3.6996,1.7505,0.0964,0.17583869282031978,1,0,0,0,0,0,0.22147682967689253,0.35662802850038394,0.4597760482277829,0.5021010032486284,0.3196717962871875
5429,3674,4,0,25,50,17,72,1471,112,4,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2026-01-01,1476900,0.3131,204.1111,3.6759,-0.6406,-0.5186,0.18237079357563696,1,0,0,0,0,0,0.40108492078678937,0.22243593636216538,0.4757895952553165,0.5130059727452193,0.5009840169470458
5094,3468,1,6,26,40,25,73,1354,96,5,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2026-02-01,1476900,0.4908,133.3846,3.4491,-6.1706,0.2686,0.16653521680353156,1,0,0,0,0,0,0.26403175774038384,0.35504239994798603,0.4420948139661929,0.21831330388489242,0.226263353379841
4612,3129,0,6,5,15,33,125,1237,55,7,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2022-01-01,1137100,0.7155,92.0294,4.0559,0.0,1.0775,0.12916623489722806,1,0,0,0,0,0,-0.2698523147541419,0.15859590896131284,0.21906270971914032,0.5029281663969764,-0.446838482610556
4599,3119,0,6,15,10,20,119,1265,34,11,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2022-02-01,1137100,0.4349,148.5238,4.0445,-0.2819,-0.0216,0.17325913462483006,1,0,0,0,0,0,0.311915663976774,0.30479191044943904,0.2685871669541269,0.4806689093835718,0.3947104980386776
5495,3721,0,6,21,13,47,146,1506,21,14,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2022-03-01,1137100,0.8553,77.5208,4.8325,19.4825,1.7549,-0.03155963066144407,-1,1,0,0,0,0,-0.7357821954920987,-0.14907088930086118,-0.6912095554317991,-2.0315463503370514,-0.9167822301087528
4716,3149,0,5,12,13,36,110,1366,21,4,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2022-04-01,1137100,0.7634,85.1081,4.1474,-14.1765,1.6624,0.03822987133613487,1,0,0,0,0,0,-0.4613239786579193,-0.0696097994081922,0.02650989724654902,-1.098837364855947,-1.064843855790357
4798,3250,1,4,11,12,30,106,1338,42,4,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2022-05-01,1137100,0.6253,104.8387,4.2195,1.7388,0.8726,0.1354557464405612,1,0,0,0,0,0,-0.07951035781204922,0.2558943038856717,0.10590287428411096,0.4716375650297133,-0.3725401766037635
4559,3128,0,6,15,12,22,107,1210,50,9,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2022-06-01,1137100,0.4826,136.0,4.0093,-4.9812,0.4052,0.1576201380017444,1,0,0,0,0,0,0.24908040579510207,0.3156148183481845,0.25704357893746194,0.2968316979332603,0.05581230850649857
4546,3107,1,5,10,12,34,101,1231,39,6,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2022-07-01,1137100,0.7479,88.7714,3.9979,-0.2852,1.4243,0.11130455937495587,1,0,0,0,0,0,-0.3613533157850643,0.09018406200252355,0.19703864738929336,0.49022042117609405,-0.8529435555877295
4560,3135,0,12,18,10,34,107,1218,21,5,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2022-08-01,1137100,0.7456,89.5714,4.0102,0.308,1.7207,0.09451034061065916,1,0,0,0,0,0,-0.3905695351552184,0.008733102341890706,0.16251044547060883,0.5046395847606615,-1.2655762798829102
4729,3257,0,10,11,14,31,108,1267,26,5,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2022-09-01,1137100,0.6555,101.7812,4.1588,3.7061,0.8573,0.13022152789966834,1,0,0,0,0,0,-0.1370427281324981,0.23601375471492894,0.14129478548740962,0.30035851677261155,-0.34045953706873217
4758,3240,0,3,11,16,26,82,1345,28,7,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2022-10-01,1137100,0.5464,120.0,4.1843,0.6132,0.3775,0.15921087368994574,1,0,0,0,0,0,0.08607193281955405,0.3149054670895953,0.14245491473233604,0.5038739381236463,0.18566039050295766
